model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,712,per,1,451,1200,1,1,1,5.414830684661865
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,718,add,1,2685,3288,1,1,1,6.416088581085205
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,737, void,2,135614,54330,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,818,Cont,1,1075,1682,1,2,1,7.3395094871521
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,825, one,1,14748,9734,1,3,1,15.628497123718262
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,979, when,1,117766,23178,1,3,1,14.72349739074707
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1065,min,1,17008,16388,1,1,1,6.90883207321167
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1104,idth,1,88876,52854,1,7,1,8.524513244628906
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1105, them,1,122453,51986,1,2,1,10.130133628845215
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1183,"[""",1,480,1467,1,1,1,5.594696521759033
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1228,cript,1,79559,68638,1,1,1,8.589515686035156
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1291,right,1,6653,1022,1,1,1,5.852365493774414
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1302,.g,1,51982,53541,1,2,1,10.738348007202148
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1402,AM,1,64218,5666,1,2,1,7.047402858734131
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1489,fl,1,68493,27360,1,1,1,8.096014022827148
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1546,sole,1,10432,23173,1,1,1,7.481966972351074
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1619, att,1,138739,51169,1,2,1,10.485801696777344
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1822, av,1,85710,73789,1,2,1,10.099637031555176
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1854,uss,1,36954,48942,1,2,1,8.647552490234375
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,1890,AG,1,2341,6662,1,2,1,7.194784641265869
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2095,utes,1,15618,17763,1,1,1,7.472192764282227
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2100, AN,2,43361,103134,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2197, document,2,117396,16556,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2216,ric,1,37804,37134,1,1,1,8.487302780151367
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2375,erg,1,31935,19001,1,1,1,7.28816032409668
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2512,Action,1,6198,7870,1,2,1,7.639423370361328
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2673,ically,1,102408,60138,1,1,1,9.89813232421875
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2682,vis,1,10824,9750,1,1,1,7.580888271331787
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2700,ponents,1,7846,16729,1,1,1,7.868494033813477
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2752,pen,1,9666,4981,1,1,1,7.24907112121582
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2884, design,2,16810,28697,2,4,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,2931,quired,1,44894,33339,1,2,1,9.848101615905762
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3114,cribe,1,8068,7526,1,1,1,7.8234968185424805
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3182,create,1,201,162,1,1,1,5.524598598480225
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3246,agn,1,18245,16674,1,1,1,7.913327217102051
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3314,cul,1,69564,24710,1,1,1,9.082178115844727
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3323,Token,1,11246,2522,1,1,1,8.290886878967285
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3409, word,1,49379,123650,1,3,1,12.484137535095215
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3425, whether,2,25551,8007,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3509,node,1,2215,3761,1,2,1,7.5591888427734375
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3613, members,1,22132,59494,1,5,1,14.426411628723145
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3738, human,2,97803,19099,2,3,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3751,fect,1,30461,45058,1,3,1,7.596761703491211
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,3774, unsigned,2,148664,146561,2,2,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4372,avigation,1,6900,25236,1,6,1,8.425352096557617
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4428, similar,1,10526,88052,1,3,1,16.980321884155273
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4477,ARE,1,8342,5555,1,2,1,8.147767066955566
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4520, Sec,1,40022,91431,1,2,1,15.045363426208496
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4564, connect,1,35382,60566,1,3,1,12.30513858795166
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4578,tag,1,12901,5158,1,1,1,6.6010565757751465
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4624,Repository,1,2438,973,1,2,1,7.7503862380981445
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4738,ief,1,25021,24508,1,1,1,8.993460655212402
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4796, campaign,1,104018,82556,1,3,1,12.530521392822266
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,4880, shall,1,66580,20673,1,2,1,9.053211212158203
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,5206, mut,1,151883,146232,1,2,1,13.74042797088623
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,5293, notice,1,64431,37746,1,3,1,10.662867546081543
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,5332,_config,3,76215,62220,3,3,1,
Qwen/Qwen2-0.5B-Instruct,The quantum computer,23,5425, prote,1,96990,116734,1,3,1,13.043865203857422
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,350, T,1,73889,94716,1,2,1,11.169934272766113
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,467, W,1,149792,42372,1,2,1,8.031722068786621
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,492,(',1,133289,90546,1,2,1,11.434248924255371
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,607, str,1,98657,42860,1,2,1,11.399681091308594
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,660,'],1,140820,109121,1,2,1,13.077606201171875
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,680,ition,1,138620,128791,1,2,1,12.157661437988281
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,712,per,1,706,11069,1,1,1,5.263296127319336
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,718,add,1,37009,36391,1,1,1,8.235295295715332
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,737, void,1,124382,74540,1,2,1,10.395479202270508
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,818,Cont,1,19914,39512,1,2,1,10.707905769348145
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,825, one,1,35077,22163,1,2,1,10.525519371032715
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,979, when,1,105086,27226,1,2,1,8.56737995147705
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1065,min,1,90746,55205,1,2,1,7.856650352478027
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1104,idth,1,109299,91620,1,2,1,10.61298656463623
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1105, them,1,132283,87176,1,2,1,11.454117774963379
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1183,"[""",1,19813,64091,1,2,1,9.339334487915039
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1228,cript,1,39899,7574,1,2,1,7.730790615081787
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1291,right,1,91512,59913,1,1,1,9.899996757507324
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1302,.g,1,68773,83525,1,2,1,10.413675308227539
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1402,AM,1,34046,2505,1,2,1,5.663278579711914
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1489,fl,1,18768,2553,1,1,1,5.699499130249023
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1546,sole,1,24624,43131,1,2,1,8.603982925415039
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1619, att,1,120563,60719,1,2,1,9.61588191986084
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1822, av,1,73671,37300,1,1,1,9.57530403137207
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1854,uss,1,80906,89023,1,2,1,11.153295516967773
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,1890,AG,1,5819,25477,1,2,1,10.85118293762207
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2095,utes,1,124225,141565,1,2,1,12.943597793579102
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2100, AN,1,37595,32658,1,2,1,10.472579002380371
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2197, document,1,114042,49150,1,2,1,9.69655990600586
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2216,ric,1,55035,27951,1,2,1,8.50728702545166
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2375,erg,1,93019,61463,1,2,1,9.397527694702148
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2512,Action,1,99099,85533,1,2,1,11.252449989318848
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2673,ically,1,127759,120088,1,2,1,11.3323974609375
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2682,vis,1,56515,39116,1,2,1,9.340167999267578
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2700,ponents,1,23147,38441,1,2,1,9.830766677856445
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2752,pen,1,74516,81521,1,1,1,9.372918128967285
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2884, design,1,73246,116498,1,2,1,11.179052352905273
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,2931,quired,1,29676,29738,1,2,1,9.541719436645508
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3114,cribe,1,32529,28512,1,2,1,9.803793907165527
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3182,create,1,11491,61059,1,2,1,11.037640571594238
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3246,agn,1,41477,65244,1,2,1,8.613920211791992
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3314,cul,1,4949,6645,1,1,1,5.137845993041992
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3323,Token,1,37213,22590,1,2,1,9.589954376220703
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3409, word,1,19507,12120,1,2,1,8.575247764587402
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3425, whether,1,114857,106956,1,2,1,12.031316757202148
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3509,node,1,18310,22118,1,2,1,9.11171817779541
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3613, members,1,47046,110274,1,4,1,12.638910293579102
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3738, human,1,14959,1597,1,2,1,5.483118534088135
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3751,fect,1,73300,37242,1,2,1,10.591642379760742
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,3774, unsigned,1,61873,24894,1,2,1,10.807633399963379
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4372,avigation,1,111573,143339,1,3,1,14.99718952178955
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4428, similar,1,5724,39244,1,2,1,9.670147895812988
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4477,ARE,1,75140,64975,1,2,1,12.039389610290527
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4520, Sec,1,23928,20831,1,1,1,9.500137329101562
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4564, connect,1,19670,17384,1,2,1,8.515674591064453
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4578,tag,1,41798,16046,1,1,1,8.852041244506836
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4624,Repository,1,71181,64046,1,3,1,13.973891258239746
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4738,ief,1,7373,6448,1,2,1,6.8979105949401855
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4796, campaign,1,102799,114757,1,2,1,10.923774719238281
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,4880, shall,1,130592,94094,1,2,1,11.045467376708984
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,5206, mut,1,60763,20170,1,2,1,8.163804054260254
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,5293, notice,1,104520,63304,1,2,1,11.588112831115723
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,5332,_config,2,64357,56299,1,2,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",0,5425, prote,1,33050,76741,1,2,1,12.450335502624512
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,350, T,1,4578,2402,1,2,1,8.993521690368652
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,467, W,1,121758,4984,1,2,1,9.621947288513184
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,492,(',1,70987,60897,1,4,1,11.835857391357422
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,607, str,1,18809,10146,1,2,1,7.265149116516113
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,660,'],1,81264,47720,1,2,1,11.670164108276367
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,680,ition,1,119234,112411,1,2,1,12.03290843963623
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,712,per,1,9111,33782,1,1,1,8.552694320678711
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,718,add,1,51465,65982,1,1,1,10.033964157104492
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,737, void,1,139189,121795,1,2,1,13.029753684997559
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,818,Cont,1,26933,53299,1,2,1,12.813701629638672
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,825, one,1,23916,23125,1,2,1,9.209212303161621
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,979, when,1,94900,35021,1,2,1,10.666180610656738
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1065,min,1,98214,76911,1,2,1,10.05130672454834
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1104,idth,1,122810,87890,1,2,1,12.869271278381348
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1105, them,1,107771,110646,1,2,1,11.80835247039795
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1183,"[""",1,10376,13041,1,2,1,9.266210556030273
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1228,cript,1,130377,102695,1,2,1,12.322303771972656
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1291,right,1,51324,46846,1,2,1,9.461328506469727
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1302,.g,1,18484,22158,1,2,1,9.35861587524414
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1402,AM,1,76923,11609,1,2,1,12.317891120910645
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1489,fl,1,22956,5210,1,1,1,7.431594371795654
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1546,sole,1,14508,28156,1,2,1,9.447907447814941
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1619, att,1,118582,64014,1,2,1,11.973280906677246
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1822, av,1,25107,16470,1,2,1,9.168702125549316
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1854,uss,1,79890,98140,1,2,1,12.164819717407227
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,1890,AG,1,15221,33590,1,2,1,10.480269432067871
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2095,utes,1,143500,146856,1,2,1,14.19357681274414
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2100, AN,1,8957,9936,1,2,1,9.58147144317627
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2197, document,1,109458,48138,1,2,1,10.954148292541504
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2216,ric,1,43398,34759,1,2,1,10.086044311523438
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2375,erg,1,95092,77612,1,2,1,10.351800918579102
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2512,Action,1,61308,61125,1,4,1,11.592442512512207
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2673,ically,1,137972,122908,1,2,1,13.388283729553223
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2682,vis,1,72440,26685,1,2,1,11.234752655029297
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2700,ponents,1,50148,70806,1,2,1,12.563750267028809
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2752,pen,1,139954,127276,1,2,1,14.352959632873535
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2884, design,1,18445,23285,1,2,1,10.493902206420898
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,2931,quired,1,100474,125352,1,2,1,13.437591552734375
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3114,cribe,1,147486,148252,1,12,1,16.800674438476562
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3182,create,1,24946,60449,1,2,1,13.69351863861084
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3246,agn,1,45831,39006,1,2,1,10.954673767089844
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3314,cul,1,34006,17190,1,2,1,9.019585609436035
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3323,Token,1,51673,31536,1,2,1,10.767977714538574
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3409, word,1,13184,15331,1,2,1,8.217495918273926
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3425, whether,1,116933,88734,1,2,1,13.485006332397461
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3509,node,1,104814,105612,1,2,1,14.674190521240234
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3613, members,1,12288,57313,1,2,1,10.27728271484375
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3738, human,1,19420,5078,1,2,1,6.98835563659668
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3751,fect,1,88090,76442,1,2,1,11.781058311462402
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,3774, unsigned,1,98052,51557,1,2,1,13.451224327087402
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4372,avigation,2,118212,139798,1,4,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4428, similar,1,2436,22781,1,1,1,8.932432174682617
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4477,ARE,1,90894,88665,1,2,1,13.676559448242188
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4520, Sec,1,38212,60124,1,2,1,12.164860725402832
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4564, connect,1,70974,61248,1,2,1,12.992856979370117
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4578,tag,1,28486,27453,1,1,1,8.023833274841309
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4624,Repository,1,46031,52419,1,2,1,13.463225364685059
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4738,ief,1,42132,74782,1,2,1,10.364442825317383
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4796, campaign,1,55162,41319,1,2,1,12.389403343200684
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,4880, shall,1,39656,14105,1,2,1,9.507397651672363
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,5206, mut,1,73291,37122,1,2,1,10.239402770996094
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,5293, notice,1,43789,39878,1,2,1,10.926752090454102
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,5332,_config,2,77616,70042,2,4,1,
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",8,5425, prote,1,50965,56281,1,2,1,13.644655227661133
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,350, T,1,9152,6045,1,2,1,6.692144393920898
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,467, W,1,111113,3212,1,2,1,6.502340316772461
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,492,(',1,29131,21252,1,2,1,8.874683380126953
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,607, str,1,3621,862,1,2,1,5.009793281555176
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,660,'],1,120534,98483,1,2,1,12.303424835205078
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,680,ition,1,133015,121864,1,2,1,11.715133666992188
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,712,per,1,4743,29513,1,1,1,7.765522003173828
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,718,add,1,30436,24546,1,1,1,8.93420124053955
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,737, void,1,102698,60707,1,2,1,9.807578086853027
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,818,Cont,1,15365,12282,1,2,1,9.415081024169922
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,825, one,1,14360,9754,1,2,1,8.390436172485352
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,979, when,1,57403,19768,1,1,1,8.884573936462402
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1065,min,1,58370,36667,1,2,1,8.59984302520752
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1104,idth,1,28449,43386,1,1,1,7.213191986083984
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1105, them,1,144794,116921,1,2,1,13.294355392456055
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1183,"[""",1,6035,17467,1,2,1,8.463423728942871
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1228,cript,1,121061,85203,1,2,1,10.2854585647583
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1291,right,1,11429,3460,1,1,1,6.583093643188477
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1302,.g,1,7822,4979,1,2,1,7.267539978027344
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1402,AM,1,118438,33020,1,2,1,10.122428894042969
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1489,fl,1,45127,28490,1,1,1,8.722001075744629
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1546,sole,1,10592,12360,1,1,1,7.295297622680664
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1619, att,1,28029,8691,1,1,1,7.327426910400391
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1822, av,1,11457,10429,1,1,1,7.253838539123535
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1854,uss,1,128444,141654,1,2,1,13.20456600189209
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,1890,AG,1,9644,20358,1,2,1,8.669299125671387
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2095,utes,1,142608,145486,1,3,1,12.443129539489746
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2100, AN,1,4715,2983,1,1,1,7.737791538238525
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2197, document,1,35480,10901,1,2,1,7.270586013793945
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2216,ric,1,6893,4849,1,1,1,6.536942005157471
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2375,erg,1,94156,33633,1,2,1,9.32327651977539
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2512,Action,1,112455,98177,1,3,1,12.341482162475586
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2673,ically,1,119774,109697,1,2,1,11.047175407409668
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2682,vis,1,56950,33792,1,1,1,9.414527893066406
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2700,ponents,1,134096,142060,1,6,1,13.305665969848633
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2752,pen,1,96671,118212,1,2,1,11.00882339477539
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2884, design,1,31340,48629,1,2,1,10.335209846496582
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,2931,quired,1,60543,70411,1,2,1,10.048144340515137
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3114,cribe,1,136797,140853,1,4,1,13.681394577026367
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3182,create,1,10022,19729,1,2,1,10.16121768951416
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3246,agn,1,32394,23759,1,1,1,8.478163719177246
Qwen/Qwen2-0.5B-Instruct,"In the year 3000, humans will",15,3314,cul,1,66990,83214,1,2,1,9.661609649658203
